pair_id,pair_index,drugbank_id,uniprot_id,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde
126_P18089_DB00217,126,DB00217,P18089,-0.10932943224906921,0.8345274925231934,0.2416629195213318,0.8265353441238403,-0.4603217840194702,0.8425197005271912,0.7549409866333008,0.8608266115188599,0.9818903207778931,0.9818903207778931,0.0,0.6982036232948303,0.8086772561073303,1.0212478637695312,0.5192670822143555
127_P18825_DB00217,127,DB00217,P18825,-0.17838194966316223,0.7225625514984131,-0.11612827330827713,0.7976068258285522,-0.24063563346862793,0.6475182771682739,0.7788111567497253,0.8266773223876953,0.984265923500061,0.984265923500061,0.0,0.7274474501609802,0.826360821723938,0.9245350360870361,0.48558834195137024
132_P11229_DB00219,132,DB00219,P11229,-2.116809844970703,0.9749884605407715,-2.1527442932128906,0.9793227910995483,-2.0808751583099365,0.9706540703773499,0.7493125200271606,0.7891867756843567,0.9860172271728516,0.9860172271728516,0.0,0.6901363134384155,0.8139245510101318,1.1432113647460938,0.614069938659668
133_P08588_DB00221,133,DB00221,P08588,1.362329125404358,0.8663392066955566,1.4440797567367554,0.9559202194213867,1.2805784940719604,0.7767581343650818,0.7660440802574158,0.7085165977478027,0.9871165156364441,0.9871165156364441,0.0,0.7107759714126587,0.8386094570159912,1.7300193309783936,0.6827650666236877
134_P07550_DB00221,134,DB00221,P07550,0.6172115802764893,0.9540568590164185,0.5825706720352173,0.9832050204277039,0.651852548122406,0.9249086380004883,0.8250369429588318,0.7787311673164368,0.9817667603492737,0.9817667603492737,0.0,0.7858544588088989,0.8903234601020813,1.206850290298462,0.6566646695137024
138_P04150_DB00223,138,DB00223,P04150,-2.3168890476226807,0.9731448888778687,-2.453455924987793,0.9936360120773315,-2.1803221702575684,0.9526537656784058,0.6006722450256348,0.4467797577381134,0.9833502173423767,0.9833502173423767,0.0,0.5050027370452881,0.7067680954933167,4.1586012840271,0.9074743390083313
140_P23975_DB00226,140,DB00226,P23975,0.08977559208869934,0.786797285079956,0.7125614881515503,0.7401739954948425,-0.5330103039741516,0.8334205746650696,0.9072715044021606,0.9341065883636475,0.9764074087142944,0.9764074087142944,0.0,0.8899875283241272,0.8943703174591064,0.49026578664779663,0.7468122839927673
145_Q14432_DB00235,145,DB00235,Q14432,0.520824670791626,0.7396283149719238,0.43422722816467285,0.8289461135864258,0.6074221134185791,0.6503105759620667,0.627197265625,0.5004794001579285,0.9631320238113403,0.9631320238113403,0.0,0.5432136058807373,0.6472686529159546,3.614469528198242,2.989359140396118
146_Q72547_DB00238,146,DB00238,Q72547,-0.38049226999282837,0.6725037693977356,-0.4218100607395172,0.9930991530418396,-0.3391745090484619,0.3519083857536316,0.9520169496536255,0.7934243083000183,0.9729560017585754,0.9729560017585754,0.0,0.946782112121582,0.9255319237709045,0.5128732323646545,0.7531222701072693
147_P10613_DB00239,147,DB00239,P10613,-1.0240249633789062,0.7022380828857422,-1.1360585689544678,0.7434508800506592,-0.9119912981987,0.6610252857208252,0.9221040606498718,0.9449313282966614,0.9504167437553406,0.9504167437553406,0.0,0.9150259494781494,0.8414109349250793,0.41121500730514526,1.0939865112304688
148_Q04782_DB00239,148,DB00239,Q04782,-1.1016647815704346,0.7142667770385742,-1.1712840795516968,0.753751814365387,-1.0320453643798828,0.6747817397117615,0.9410437941551208,0.9667564630508423,0.9148823022842407,0.9148823022842407,0.0,0.9475840926170349,0.8232048153877258,0.4100293219089508,2.2425196170806885
149_O75469_DB00239,149,DB00239,O75469,-0.19675302505493164,0.6117348074913025,-0.1814327985048294,0.790151059627533,-0.21207325160503387,0.43331852555274963,0.8216046690940857,0.7506991028785706,0.8743535876274109,0.8743535876274109,0.0,0.8084174394607544,0.7743686437606812,1.005371332168579,1.6267210245132446
150_P04150_DB00240,150,DB00240,P04150,-2.164778709411621,0.9441190361976624,-2.203000068664551,0.9735722541809082,-2.1265575885772705,0.9146658182144165,0.6000962853431702,0.43626007437705994,0.984382152557373,0.984382152557373,0.0,0.5040248036384583,0.6993561387062073,4.267096519470215,0.888907790184021
155_P05164_DB00244,155,DB00244,P05164,1.7769722938537598,0.5483237504959106,1.3387631177902222,0.7107934951782227,2.215181589126587,0.3858540654182434,0.8540911078453064,0.9354919791221619,0.8415364027023315,0.8415364027023315,0.0,0.8572297096252441,0.8614334464073181,0.5478940010070801,3.8518950939178467
156_P09917_DB00244,156,DB00244,P09917,2.1775314807891846,0.5047959089279175,2.0756959915161133,0.6696640849113464,2.279366970062256,0.3399277925491333,0.9267361760139465,0.9606279730796814,0.8490483164787292,0.8490483164787292,0.0,0.9461581110954285,0.9073112607002258,0.4599815905094147,3.2275230884552
159_P11229_DB00245,159,DB00245,P11229,-2.372182846069336,0.9807862043380737,-2.105978488922119,0.98313969373703,-2.6383869647979736,0.9784327745437622,0.7447097897529602,0.7190375924110413,0.9726182818412781,0.9726182818412781,0.0,0.6877326369285583,0.7973710894584656,1.5238242149353027,0.9588571190834045
160_Q01959_DB00245,160,DB00245,Q01959,0.0017886459827423096,0.9050090909004211,0.661838710308075,0.8468437194824219,-0.6582614183425903,0.9631744623184204,0.8742629885673523,0.8669808506965637,0.9553943276405334,0.9553943276405334,0.0,0.8539801836013794,0.8826236724853516,0.7885074615478516,1.0606435537338257
161_P35367_DB00245,161,DB00245,P35367,-2.0954062938690186,0.9686087369918823,-1.444108247756958,0.9454676508903503,-2.746704339981079,0.9917498230934143,0.6959265470504761,0.6982406973838806,0.9767041802406311,0.9767041802406311,0.0,0.6257321238517761,0.7499775290489197,1.6255329847335815,0.6824599504470825
162_P23975_DB00245,162,DB00245,P23975,-0.9943664073944092,0.9703293442726135,-0.5271854400634766,0.9630399942398071,-1.4615473747253418,0.9776186943054199,0.8973731994628906,0.9077966809272766,0.940500795841217,0.940500795841217,0.0,0.8865913152694702,0.8945439457893372,0.6474121809005737,1.3799452781677246
163_P31645_DB00245,163,DB00245,P31645,-0.24501414597034454,0.9705773591995239,0.20468637347221375,0.9716700315475464,-0.6947146654129028,0.9694846868515015,0.90257328748703,0.916591227054596,0.9768332839012146,0.9768332839012146,0.0,0.8840083479881287,0.9222269654273987,0.630998432636261,0.7581251263618469
164_P35348_DB00246,164,DB00246,P35348,-2.5060410499572754,0.8983038663864136,-2.8452601432800293,0.9697022438049316,-2.1668219566345215,0.8269054889678955,0.7462310194969177,0.6920240521430969,0.9091518521308899,0.9091518521308899,0.0,0.7055007815361023,0.8039944767951965,1.5417999029159546,1.823410153388977
165_P08908_DB00246,165,DB00246,P08908,-2.8488564491271973,0.9393281936645508,-3.2230725288391113,0.9962181448936462,-2.474640130996704,0.8824382424354553,0.7888716459274292,0.8481131196022034,0.9745736718177795,0.9745736718177795,0.0,0.7424461245536804,0.8423961400985718,0.9819145798683167,0.9923385977745056
166_P14416_DB00246,166,DB00246,P14416,-2.377873420715332,0.8322917222976685,-2.833221435546875,0.9367767572402954,-1.922525405883789,0.7278066873550415,0.7626291513442993,0.7652888298034668,0.9631255865097046,0.9631255865097046,0.0,0.7125049829483032,0.7578613758087158,1.0101463794708252,1.003925085067749
167_P21917_DB00246,167,DB00246,P21917,-2.3484177589416504,0.7815080881118774,-2.3116374015808105,0.8231162428855896,-2.385197877883911,0.7398999929428101,0.7987596988677979,0.7577716708183289,0.9707909226417542,0.9707909226417542,0.0,0.75575190782547,0.8756683468818665,1.0898911952972412,0.7451534867286682
168_P28221_DB00246,168,DB00246,P28221,-2.0450870990753174,0.9275721311569214,-2.3376121520996094,0.9726541638374329,-1.752562165260315,0.8824901580810547,0.798854649066925,0.8442939519882202,0.9254434704780579,0.9254434704780579,0.0,0.7672074437141418,0.8350697159767151,0.8962942957878113,1.5486724376678467
169_P28223_DB00246,169,DB00246,P28223,-3.190833568572998,0.9776757955551147,-3.5139074325561523,0.9997598528862,-2.8677594661712646,0.9555917978286743,0.7981494069099426,0.7433016896247864,0.9810953736305237,0.9810953736305237,0.0,0.7524129152297974,0.8349335193634033,1.0472646951675415,0.5702604651451111
170_P28335_DB00246,170,DB00246,P28335,-2.8441522121429443,0.951351523399353,-3.2575998306274414,0.9975841045379639,-2.4307045936584473,0.9051189422607422,0.7729362845420837,0.8012937903404236,0.9691444635391235,0.9691444635391235,0.0,0.7238841652870178,0.756141722202301,1.0939817428588867,0.7131742238998413
171_P34969_DB00246,171,DB00246,P34969,-1.8913402557373047,0.8178414106369019,-1.6968895196914673,0.8221175670623779,-2.0857911109924316,0.813565194606781,0.7869843244552612,0.8160744905471802,0.9793210029602051,0.9793210029602051,0.0,0.7389001250267029,0.8223653435707092,0.8179158568382263,0.6043219566345215
172_P35367_DB00246,172,DB00246,P35367,-2.025683641433716,0.8490826487541199,-1.6453237533569336,0.8147738575935364,-2.406043529510498,0.8833914399147034,0.7195917963981628,0.7186987400054932,0.9797499775886536,0.9797499775886536,0.0,0.6545522809028625,0.7940565347671509,1.3454906940460205,0.6928247213363647
173_P35462_DB00246,173,DB00246,P35462,-2.6416096687316895,0.855983555316925,-2.891343593597412,0.93301922082901,-2.391875982284546,0.7789478898048401,0.879919707775116,0.8578980565071106,0.9615473747253418,0.9615473747253418,0.0,0.8595128059387207,0.7680431008338928,0.542142391204834,0.7565857768058777
174_P08172_DB00246,174,DB00246,P08172,-1.5026330947875977,0.7119609117507935,-1.7575774192810059,0.7797010540962219,-1.2476886510849,0.644220769405365,0.7367281317710876,0.7423319220542908,0.941429615020752,0.941429615020752,0.0,0.6855527758598328,0.7711984515190125,1.181135654449463,1.2268197536468506
175_P08173_DB00246,175,DB00246,P08173,-1.533224105834961,0.7432353496551514,-1.730571985244751,0.7972749471664429,-1.3358763456344604,0.6891956925392151,0.7763406038284302,0.689820408821106,0.9555066823959351,0.9555066823959351,0.0,0.731549084186554,0.8022945523262024,1.7847274541854858,1.6194684505462646
176_P08912_DB00246,176,DB00246,P08912,-1.1834628582000732,0.7200770974159241,-1.1975065469741821,0.7532495856285095,-1.169419288635254,0.6869046092033386,0.7120312452316284,0.6721758246421814,0.9522159695625305,0.9522159695625305,0.0,0.6519850492477417,0.7200504541397095,1.9758343696594238,1.3168731927871704
177_P08913_DB00246,177,DB00246,P08913,-1.6604230403900146,0.7727525234222412,-2.190711498260498,0.8796759247779846,-1.1301344633102417,0.6658291816711426,0.713566243648529,0.6752055883407593,0.9384707808494568,0.9384707808494568,0.0,0.6573401093482971,0.7184281945228577,1.9300967454910278,1.586026906967163
178_P11229_DB00246,178,DB00246,P11229,-1.496955156326294,0.6776566505432129,-1.9867022037506104,0.7358887791633606,-1.0072081089019775,0.61942458152771,0.7321213483810425,0.7094882130622864,0.9597082734107971,0.9597082734107971,0.0,0.6752246022224426,0.7657545208930969,1.544464111328125,1.2473927736282349
179_P18089_DB00246,179,DB00246,P18089,-2.002241611480713,0.8285267353057861,-2.487581253051758,0.9648875594139099,-1.516902208328247,0.6921659708023071,0.7212058901786804,0.9064763784408569,0.9235334396362305,0.9235334396362305,0.0,0.6706240177154541,0.7392653822898865,0.7397928833961487,1.241513967514038
180_P18825_DB00246,180,DB00246,P18825,-1.844207525253296,0.7661315202713013,-2.2430777549743652,0.8693457245826721,-1.445337176322937,0.6629173755645752,0.7541419863700867,0.8480439186096191,0.9673961400985718,0.9673961400985718,0.0,0.7008284330368042,0.7559646964073181,0.6788221001625061,0.7479476928710938
181_P20309_DB00246,181,DB00246,P20309,-1.0780463218688965,0.7069315910339355,-0.9006281495094299,0.7116965055465698,-1.2554644346237183,0.7021666169166565,0.7049512267112732,0.6624546051025391,0.955715537071228,0.955715537071228,0.0,0.6422601342201233,0.7347942590713501,1.9784079790115356,1.5204124450683594
182_P21728_DB00246,182,DB00246,P21728,-1.635970115661621,0.7113860249519348,-2.0396547317504883,0.8233213424682617,-1.2322853803634644,0.5994507074356079,0.75582355260849,0.9554879665374756,0.9279114603996277,0.9279114603996277,0.0,0.7128015756607056,0.7031999230384827,0.4434159994125366,1.2494317293167114
183_P21918_DB00246,183,DB00246,P21918,-1.478637456893921,0.6582943201065063,-1.4595924615859985,0.6888898015022278,-1.4976823329925537,0.6276987791061401,0.7421389818191528,0.8128490447998047,0.9357622861862183,0.9357622861862183,0.0,0.6937331557273865,0.7841984033584595,1.0049325227737427,1.2829173803329468
184_P28222_DB00246,184,DB00246,P28222,-1.8782416582107544,0.8331364393234253,-2.3084940910339355,0.9320113062858582,-1.4479892253875732,0.7342615127563477,0.8276530504226685,0.8329899907112122,0.9497233033180237,0.9497233033180237,0.0,0.7971354722976685,0.7838135957717896,0.7358741760253906,0.9440790414810181
185_P28566_DB00246,185,DB00246,P28566,-1.9948381185531616,0.8427361249923706,-2.863229274749756,0.9861419796943665,-1.1264469623565674,0.6993302702903748,0.8331044316291809,0.8427221179008484,0.954479992389679,0.954479992389679,0.0,0.8027604818344116,0.8866949677467346,0.8608690500259399,0.8983380794525146
186_P35368_DB00246,186,DB00246,P35368,-2.235218048095703,0.7480580806732178,-2.733956813812256,0.9341374039649963,-1.7364790439605713,0.5619787573814392,0.6864189505577087,0.6734659075737,0.934614896774292,0.934614896774292,0.0,0.6243699193000793,0.6917371153831482,2.0056867599487305,1.5542289018630981
187_P50406_DB00246,187,DB00246,P50406,-2.3758668899536133,0.8006946444511414,-2.613490581512451,0.8761817812919617,-2.1382429599761963,0.725207507610321,0.7680065035820007,0.7854642271995544,0.9604114294052124,0.9604114294052124,0.0,0.7199052572250366,0.8354620933532715,1.2820417881011963,0.9965106248855591
