pair_id,pair_index,drugbank_id,uniprot_id,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde
14_P00352_DB00014,14,DB00014,P00352,-0.4188995361328125,0.3269060552120209,0.32923996448516846,0.32735785841941833,-1.1670390367507935,0.3264542520046234,0.7694441676139832,0.8732627630233765,0.31064292788505554,0.31064292788505554,0.0,0.8841444253921509,0.574791669845581,2.9888083934783936,23.519596099853516
15_P00352_DB00035,15,DB00035,P00352,-0.9796477556228638,0.2647760510444641,-0.21280264854431152,0.21284128725528717,-1.746492862701416,0.31671082973480225,0.8227320909500122,0.9094350934028625,0.47611096501350403,0.47611096501350403,0.0,0.9093872904777527,0.6474135518074036,2.232325792312622,19.223438262939453
16_P00352_DB00175,16,DB00175,P00352,0.25747063755989075,0.22108353674411774,0.39326852560043335,0.24189318716526031,0.12167273461818695,0.20027388632297516,0.9385258555412292,0.9689970016479492,0.8622721433639526,0.8622721433639526,0.0,0.957589328289032,0.8181053996086121,0.6309878826141357,5.014559268951416
17_P00352_DB00178,17,DB00178,P00352,0.5268181562423706,0.19194205105304718,0.20803546905517578,0.2790049910545349,0.8456007838249207,0.10487911105155945,0.8916029930114746,0.9573131799697876,0.5950680375099182,0.5950680375099182,0.0,0.9657367467880249,0.8713335990905762,1.3529926538467407,15.304511070251465
18_P00352_DB00181,18,DB00181,P00352,1.4046391248703003,0.23904773592948914,0.846106231212616,0.16315552592277527,1.9631720781326294,0.314939945936203,0.9315187335014343,0.9772915244102478,0.7809723019599915,0.7809723019599915,0.0,0.9691553711891174,0.8697776198387146,0.6021124720573425,7.321439266204834
19_P00352_DB00183,19,DB00183,P00352,1.291727066040039,0.22118370234966278,1.32281494140625,0.19348374009132385,1.2606391906738281,0.2488836646080017,0.8460336923599243,0.9303693175315857,0.5046296715736389,0.5046296715736389,0.0,0.9313846230506897,0.7055634260177612,2.1821835041046143,18.787525177001953
20_P00352_DB00184,20,DB00184,P00352,0.7495376467704773,0.5639182925224304,1.0489023923873901,0.6656482219696045,0.45017290115356445,0.46218833327293396,0.9447068572044373,0.9799870252609253,0.8328427076339722,0.8328427076339722,0.0,0.9726728200912476,0.891221821308136,0.477007120847702,6.010824203491211
21_P02763_DB00014,21,DB00014,P02763,-0.4901365041732788,0.5326510071754456,-0.5585403442382812,0.5768701434135437,-0.42173266410827637,0.488431841135025,0.8784863352775574,0.9138286113739014,0.9345797896385193,0.9345797896385193,0.0,0.8644629716873169,0.7981602549552917,0.5024955868721008,0.7485290169715881
22_P02763_DB00035,22,DB00035,P02763,0.009207874536514282,0.215176522731781,0.9297642707824707,0.142110675573349,-0.9113485217094421,0.288242369890213,0.8591675758361816,0.9133217930793762,0.9270498752593994,0.9270498752593994,0.0,0.8421970009803772,0.7412073016166687,0.45822927355766296,0.6800634264945984
23_P02763_DB00175,23,DB00175,P02763,0.9502063989639282,0.18777576088905334,1.3696260452270508,0.14627818763256073,0.5307868123054504,0.22927331924438477,0.9081869125366211,0.9269769787788391,0.9401293992996216,0.9401293992996216,0.0,0.9002012610435486,0.8686776757240295,0.37543371319770813,0.6516648530960083
24_P02763_DB00178,24,DB00178,P02763,0.9325666427612305,0.1502525508403778,0.8749334216117859,0.10836199671030045,0.9901999235153198,0.19214309751987457,0.9250351190567017,0.9318199753761292,0.9624685049057007,0.9624685049057007,0.0,0.9156767725944519,0.9148706793785095,0.3642009198665619,0.5333780646324158
25_P02763_DB00181,25,DB00181,P02763,1.0950546264648438,0.1533430963754654,0.05821125954389572,0.09328131377696991,2.1318979263305664,0.21340487897396088,0.9116154909133911,0.8996637463569641,0.9194664359092712,0.9194664359092712,0.0,0.9096527695655823,0.8727049827575684,0.4098716676235199,0.8044440746307373
26_P02763_DB00183,26,DB00183,P02763,1.2178013324737549,0.32810521125793457,1.157535195350647,0.26573601365089417,1.2780674695968628,0.3904743790626526,0.9103469848632812,0.9114946722984314,0.9340059161186218,0.9340059161186218,0.0,0.9044322371482849,0.8546110391616821,0.4660192131996155,0.6893336176872253
27_P02763_DB00184,27,DB00184,P02763,1.2648212909698486,0.12427136301994324,0.6195885539054871,0.11819425970315933,1.910054087638855,0.13034845888614655,0.9311801791191101,0.9217298030853271,0.9769226908683777,0.9769226908683777,0.0,0.9197445511817932,0.9311786890029907,0.3314891755580902,0.42485204339027405
28_P05177_DB00014,28,DB00014,P05177,-0.45279398560523987,0.42755717039108276,0.2949158549308777,0.3888421952724457,-1.2005038261413574,0.46627214550971985,0.8379767537117004,0.906243085861206,0.8381994366645813,0.8381994366645813,0.0,0.8379210829734802,0.61861252784729,0.8613070249557495,2.805302858352661
29_P05177_DB00035,29,DB00035,P05177,-0.29205262660980225,0.15810492634773254,0.67938232421875,0.12601116299629211,-1.2634875774383545,0.19019868969917297,0.8550750017166138,0.9011462330818176,0.8178344964981079,0.8178344964981079,0.0,0.8643851280212402,0.6962103247642517,0.8997743129730225,3.0975141525268555
30_P05177_DB00175,30,DB00175,P05177,1.5786101818084717,0.4908102750778198,1.932701587677002,0.5066578984260559,1.2245186567306519,0.47496265172958374,0.9180866479873657,0.928604781627655,0.9549020528793335,0.9549020528793335,0.0,0.9088827967643738,0.8222020864486694,0.454956591129303,1.1091586351394653
31_P05177_DB00178,31,DB00178,P05177,0.7144277691841125,0.1319160759449005,0.8108018040657043,0.07159032672643661,0.6180537343025208,0.192241832613945,0.9279980659484863,0.9319027066230774,0.9682816863059998,0.9682816863059998,0.0,0.9179271459579468,0.8867126107215881,0.41681811213493347,0.9131139516830444
32_P05177_DB00181,32,DB00181,P05177,1.3162524700164795,0.3435601592063904,1.0240988731384277,0.428923100233078,1.6084059476852417,0.25819718837738037,0.929936408996582,0.932890772819519,0.9414607882499695,0.9414607882499695,0.0,0.9270553588867188,0.8861072063446045,0.41945257782936096,1.3268909454345703
33_P05177_DB00183,33,DB00183,P05177,0.7448190450668335,0.26691192388534546,-0.11464260518550873,0.20229369401931763,1.604280710220337,0.3315301537513733,0.910289466381073,0.9156198501586914,0.9191490411758423,0.9191490411758423,0.0,0.9080746173858643,0.8454646468162537,0.6446724534034729,1.8872170448303223
34_P05177_DB00184,34,DB00184,P05177,1.7944133281707764,0.24056024849414825,1.471597671508789,0.2816495895385742,2.1172289848327637,0.1994709074497223,0.9309424757957458,0.9306320548057556,0.9516612887382507,0.9516612887382507,0.0,0.9257627725601196,0.8704361319541931,0.4090442359447479,1.2122721672058105
35_P07327_DB00014,35,DB00014,P07327,-0.3221464157104492,0.3341848850250244,0.5832903385162354,0.2800443768501282,-1.2275831699371338,0.38832539319992065,0.8895511627197266,0.9671421051025391,0.9562229514122009,0.9562229514122009,0.0,0.8728832602500916,0.6790744066238403,0.4196651577949524,0.9011354446411133
36_P07327_DB00035,36,DB00035,P07327,-0.4052046835422516,0.15754880011081696,0.16436243057250977,0.11506150662899017,-0.9747717976570129,0.20003609359264374,0.8393369913101196,0.9414543509483337,0.842228889465332,0.842228889465332,0.0,0.8386140465736389,0.4697554409503937,0.7013740539550781,2.8968467712402344
37_P07327_DB00175,37,DB00175,P07327,0.3231111168861389,0.34747952222824097,-0.42426598072052,0.3640052080154419,1.0704882144927979,0.33095383644104004,0.8978903889656067,0.9601615071296692,0.9210067391395569,0.9210067391395569,0.0,0.8921113014221191,0.5873335599899292,0.41611260175704956,1.3320674896240234
38_P07327_DB00178,38,DB00178,P07327,1.2308794260025024,0.15199123322963715,0.873790442943573,0.11035536974668503,1.587968349456787,0.19362710416316986,0.9121960997581482,0.9615616202354431,0.9429032206535339,0.9429032206535339,0.0,0.9045193195343018,0.6792750954627991,0.38976532220840454,1.0313459634780884
39_P07327_DB00181,39,DB00181,P07327,2.346646308898926,0.1752704381942749,1.4634721279144287,0.06405403465032578,3.2298202514648438,0.28648683428764343,0.9343261122703552,0.9679913520812988,0.9073048830032349,0.9073048830032349,0.0,0.9410814046859741,0.8452284336090088,0.36531147360801697,1.4241371154785156
40_P07327_DB00183,40,DB00183,P07327,0.5612354874610901,0.29326510429382324,0.08141086250543594,0.31979700922966003,1.0410600900650024,0.26673322916030884,0.9047196507453918,0.95994633436203,0.9350195527076721,0.9350195527076721,0.0,0.8971446752548218,0.6764086484909058,0.4694720208644867,1.1616419553756714
41_P07327_DB00184,41,DB00184,P07327,1.8671261072158813,0.2100456953048706,1.88188636302948,0.21198484301567078,1.8523658514022827,0.20810653269290924,0.9529196619987488,0.9691269397735596,0.946358859539032,0.946358859539032,0.0,0.954559862613678,0.8945141434669495,0.3332483172416687,1.1171835660934448
42_P07550_DB00014,42,DB00014,P07550,-1.1951725482940674,0.6759582757949829,-0.7955726385116577,0.7821478843688965,-1.5947723388671875,0.5697686672210693,0.7650253176689148,0.7980293035507202,0.8660643100738525,0.8660643100738525,0.0,0.7397655844688416,0.6493924260139465,1.0995796918869019,1.8399226665496826
43_P07550_DB00035,43,DB00035,P07550,-1.4910537004470825,0.279526948928833,-0.6906270980834961,0.2771874964237213,-2.291480302810669,0.2818663716316223,0.7559770941734314,0.7916728258132935,0.7958716750144958,0.7958716750144958,0.0,0.7460033893585205,0.7205330729484558,1.1990760564804077,2.7159388065338135
44_P07550_DB00175,44,DB00175,P07550,0.39898210763931274,0.19011887907981873,0.6756880283355713,0.20237550139427185,0.12227615714073181,0.1778622567653656,0.8130084276199341,0.7620275020599365,0.9342784285545349,0.9342784285545349,0.0,0.7826909422874451,0.8574827313423157,1.3329905271530151,1.397948145866394
45_P07550_DB00178,45,DB00178,P07550,1.208181381225586,0.052601419389247894,0.7816222310066223,0.051431991159915924,1.6347405910491943,0.05377085134387016,0.7956170439720154,0.8009496331214905,0.930046796798706,0.930046796798706,0.0,0.7620096206665039,0.8165549039840698,1.1294548511505127,1.2774125337600708
46_P07550_DB00181,46,DB00181,P07550,0.6979212760925293,0.2598220705986023,0.5284855365753174,0.24635036289691925,0.8673569560050964,0.27329376339912415,0.8361345529556274,0.8584001660346985,0.9766267538070679,0.9766267538070679,0.0,0.8010115027427673,0.8812432289123535,0.8422551155090332,0.8649538159370422
47_P07550_DB00183,47,DB00183,P07550,0.1601896584033966,0.11102362722158432,0.46483632922172546,0.11482662707567215,-0.14445702731609344,0.10722062736749649,0.7794429063796997,0.8082643747329712,0.8847643733024597,0.8847643733024597,0.0,0.7531124949455261,0.758002758026123,1.1097761392593384,1.6983797550201416
48_P07550_DB00184,48,DB00184,P07550,1.404520869255066,0.4470149278640747,1.2295995950698853,0.5154825448989868,1.5794421434402466,0.3785472810268402,0.8185845613479614,0.7943207025527954,0.9840642809867859,0.9840642809867859,0.0,0.7772146463394165,0.8536213040351868,1.1897591352462769,0.7512425184249878
49_P08172_DB00014,49,DB00014,P08172,-1.4963760375976562,0.6009275913238525,-1.2681854963302612,0.7310380935668945,-1.7245666980743408,0.47081705927848816,0.7117835283279419,0.7962052822113037,0.9361392259597778,0.9361392259597778,0.0,0.6556946039199829,0.6145013570785522,1.032056212425232,1.1369163990020752
50_P08172_DB00035,50,DB00035,P08172,-1.2971490621566772,0.2444649338722229,-0.34079521894454956,0.25351759791374207,-2.25350284576416,0.23541225492954254,0.6803140044212341,0.6901674866676331,0.8456785082817078,0.8456785082817078,0.0,0.638972818851471,0.6090267896652222,1.6153638362884521,2.2873287200927734
51_P08172_DB00175,51,DB00175,P08172,0.45631539821624756,0.1170223206281662,0.5944771766662598,0.15756693482398987,0.31815361976623535,0.07647770643234253,0.6911921501159668,0.7593474984169006,0.9014289379119873,0.9014289379119873,0.0,0.6386329531669617,0.615970253944397,1.4707489013671875,2.1099846363067627
52_P08172_DB00178,52,DB00178,P08172,1.2771108150482178,0.30035200715065,0.7002315521240234,0.4749114513397217,1.8539899587631226,0.12579257786273956,0.7463690638542175,0.7413569092750549,0.9729965925216675,0.9729965925216675,0.0,0.6897122263908386,0.7963763475418091,0.9155968427658081,1.008078694343567
53_P08172_DB00181,53,DB00181,P08172,0.6104717254638672,0.2809107303619385,-0.4705260097980499,0.3731101155281067,1.691469430923462,0.18871133029460907,0.7517416477203369,0.8399200439453125,0.9724157452583313,0.9724157452583313,0.0,0.6965731382369995,0.8070513606071472,0.931492269039154,0.8839106559753418
54_P08172_DB00183,54,DB00183,P08172,0.4128575325012207,0.19809356331825256,0.9467936158180237,0.26763683557510376,-0.12107855081558228,0.12855030596256256,0.6775518655776978,0.6980420351028442,0.8547618389129639,0.8547618389129639,0.0,0.6332493424415588,0.5360222458839417,1.172900915145874,2.684558629989624
55_P08172_DB00184,55,DB00184,P08172,-0.15040212869644165,0.9139593839645386,-0.30035728216171265,0.9312105178833008,-0.00044697895646095276,0.8967081904411316,0.7566139101982117,0.8219144344329834,0.9845907092094421,0.9845907092094421,0.0,0.6996196508407593,0.7986652255058289,0.8475311398506165,0.5584650039672852
56_P08263_DB00014,56,DB00014,P08263,-0.74541175365448,0.4001868963241577,-0.3460565209388733,0.2854643166065216,-1.144766926765442,0.5149094462394714,0.8379478454589844,0.942030131816864,0.8503828048706055,0.8503828048706055,0.0,0.8348391652107239,0.5947282314300537,0.5754119753837585,1.4204928874969482
57_P08263_DB00035,57,DB00035,P08263,-1.054821252822876,0.5497634410858154,0.04551658779382706,0.4142425060272217,-2.1551589965820312,0.685284435749054,0.9165485501289368,0.9632267355918884,0.9108038544654846,0.9108038544654846,0.0,0.9179847240447998,0.8036545515060425,0.4709794521331787,1.0691852569580078
58_P08263_DB00175,58,DB00175,P08263,0.24097377061843872,0.4368082880973816,0.9625951647758484,0.4893631339073181,-0.48064762353897095,0.38425344228744507,0.9559211730957031,0.9794009327888489,0.9518231153488159,0.9518231153488159,0.0,0.9569456577301025,0.8814676403999329,0.33121487498283386,0.5987917184829712
59_P08263_DB00178,59,DB00178,P08263,0.5353112816810608,0.25905361771583557,0.4536830186843872,0.2579232454299927,0.6169395446777344,0.26018399000167847,0.9249680638313293,0.9768689274787903,0.9176734089851379,0.9176734089851379,0.0,0.9267916679382324,0.7211090922355652,0.367699533700943,0.8078545928001404
60_P08263_DB00181,60,DB00181,P08263,1.9207589626312256,0.1946641504764557,1.8053163290023804,0.13510894775390625,2.0362017154693604,0.2542193531990051,0.9609221816062927,0.9819959998130798,0.9215250611305237,0.9215250611305237,0.0,0.9707713723182678,0.9121418595314026,0.328514039516449,0.9748538136482239
61_P08263_DB00183,61,DB00183,P08263,0.8043731451034546,0.37940773367881775,0.7527910470962524,0.4343785047531128,0.8559552431106567,0.3244369626045227,0.9287467002868652,0.9578096866607666,0.8577864766120911,0.8577864766120911,0.0,0.94648677110672,0.8617387413978577,0.5643492341041565,1.3704893589019775
62_P08263_DB00184,62,DB00184,P08263,1.1858313083648682,0.28902190923690796,0.9157325029373169,0.4178720712661743,1.455930233001709,0.1601717472076416,0.9541047215461731,0.9803565144538879,0.9302209615707397,0.9302209615707397,0.0,0.9600756168365479,0.845626711845398,0.3221862018108368,0.8117244839668274
63_P08588_DB00014,63,DB00014,P08588,-1.0179237127304077,0.4548879861831665,-0.6519232392311096,0.5611076354980469,-1.3839242458343506,0.3486683666706085,0.6792110800743103,0.7364363670349121,0.8014998435974121,0.8014998435974121,0.0,0.6486388444900513,0.5681832432746887,1.5630382299423218,3.1342644691467285
64_P08588_DB00035,64,DB00035,P08588,-1.3850610256195068,0.16302689909934998,-0.6154977083206177,0.09180012345314026,-2.1546242237091064,0.2342536747455597,0.6976175308227539,0.7321386933326721,0.7838286757469177,0.7838286757469177,0.0,0.6760647296905518,0.6201538443565369,1.556156039237976,3.39501690864563
65_P08588_DB00175,65,DB00175,P08588,-0.3017781376838684,0.12339313328266144,-0.8326141238212585,0.11334670335054398,0.22905786335468292,0.1334395706653595,0.7727953195571899,0.750536322593689,0.9782167673110962,0.9782167673110962,0.0,0.7214398980140686,0.8146861791610718,1.4232407808303833,0.9805542230606079
66_P08588_DB00178,66,DB00178,P08588,1.414750576019287,0.06905867904424667,0.9139412641525269,0.08142208307981491,1.9155598878860474,0.056695278733968735,0.744981586933136,0.7458915114402771,0.885728120803833,0.885728120803833,0.0,0.7097949385643005,0.7744960784912109,1.516342282295227,2.046903371810913
67_P08588_DB00181,67,DB00181,P08588,0.45585304498672485,0.2427828311920166,0.4637904167175293,0.17911513149738312,0.4479157030582428,0.3064505159854889,0.7724222540855408,0.7216575741767883,0.9843209385871887,0.9843209385871887,0.0,0.7194476127624512,0.8229771852493286,1.691322684288025,0.858128547668457
68_P08588_DB00183,68,DB00183,P08588,0.48556897044181824,0.06940127909183502,0.49008792638778687,0.060666102916002274,0.4810500144958496,0.07813645154237747,0.7599713802337646,0.7952563762664795,0.9315161108970642,0.9315161108970642,0.0,0.7170851826667786,0.7778308987617493,1.192157506942749,1.7588270902633667
69_P08588_DB00184,69,DB00184,P08588,1.0734169483184814,0.6183149218559265,1.0632513761520386,0.7086392641067505,1.0835824012756348,0.5279905796051025,0.769687294960022,0.7912741303443909,0.9913873076438904,0.9913873076438904,0.0,0.7142622470855713,0.8198879361152649,1.2540745735168457,0.643760621547699
70_P08684_DB00014,70,DB00014,P08684,-0.8247240781784058,0.44208553433418274,-0.4739571511745453,0.37637943029403687,-1.1754909753799438,0.5077916383743286,0.8843416571617126,0.9489906430244446,0.9536153674125671,0.9536153674125671,0.0,0.8670231699943542,0.7243529558181763,0.49780961871147156,1.2537200450897217
71_P08684_DB00035,71,DB00035,P08684,-0.2182738482952118,0.16074185073375702,0.7141987681388855,0.1007116511464119,-1.150746464729309,0.22077204287052155,0.8703624606132507,0.9380665421485901,0.9153706431388855,0.9153706431388855,0.0,0.859110414981842,0.6827438473701477,0.650428831577301,2.2262678146362305
72_P08684_DB00175,72,DB00175,P08684,0.5247364640235901,0.501782238483429,1.0220236778259277,0.4808821380138397,0.027449268847703934,0.5226823687553406,0.9196943640708923,0.9483193755149841,0.9237585663795471,0.9237585663795471,0.0,0.9186782836914062,0.8766093254089355,0.5051851272583008,2.185981035232544
73_P08684_DB00178,73,DB00178,P08684,1.0835881233215332,0.12049265205860138,1.5798709392547607,0.08786936849355698,0.5873054265975952,0.15311594307422638,0.9157807230949402,0.9495434165000916,0.8838732838630676,0.8838732838630676,0.0,0.9237576127052307,0.85285884141922,0.5813810229301453,3.0940065383911133
74_P08684_DB00181,74,DB00181,P08684,1.5184502601623535,0.1556236445903778,1.1143838167190552,0.11648191511631012,1.9225168228149414,0.1947653591632843,0.9275423288345337,0.9552774429321289,0.9194436073303223,0.9194436073303223,0.0,0.9295669794082642,0.8823552131652832,0.39799320697784424,1.860395908355713
75_P08684_DB00183,75,DB00183,P08684,0.5708101987838745,0.24737338721752167,0.2958116829395294,0.2191348373889923,0.845808744430542,0.275611937046051,0.909039318561554,0.9401211142539978,0.8654488325119019,0.8654488325119019,0.0,0.9199368953704834,0.8284236788749695,0.7984305024147034,3.7317373752593994
76_P08684_DB00184,76,DB00184,P08684,0.8503691554069519,0.4635201692581177,0.9694502353668213,0.7484557032585144,0.7312880754470825,0.17858462035655975,0.8886892199516296,0.9639261960983276,0.7234395742416382,0.7234395742416382,0.0,0.9300016164779663,0.8338391184806824,0.45450907945632935,4.823936939239502
77_P08913_DB00014,77,DB00014,P08913,-1.2365853786468506,0.6459211111068726,-1.0291156768798828,0.6677058935165405,-1.444055199623108,0.6241363883018494,0.6447492241859436,0.6995574235916138,0.7982773780822754,0.7982773780822754,0.0,0.6063671708106995,0.567258894443512,1.799742341041565,4.289365768432617
78_P08913_DB00035,78,DB00035,P08913,-1.1134483814239502,0.3561350107192993,-0.11931739747524261,0.14073237776756287,-2.107579469680786,0.5715376734733582,0.6477295756340027,0.6678250432014465,0.6987274289131165,0.6987274289131165,0.0,0.6349801421165466,0.5931350588798523,1.9678601026535034,5.2198567390441895
79_P08913_DB00175,79,DB00175,P08913,0.46231865882873535,0.2228512167930603,0.39968666434288025,0.23268428444862366,0.5249506235122681,0.21301814913749695,0.682774007320404,0.6647445559501648,0.8279814124107361,0.8279814124107361,0.0,0.646472156047821,0.6293503046035767,2.0834858417510986,3.568314552307129
80_P08913_DB00178,80,DB00178,P08913,1.228773832321167,0.10988776385784149,0.48404091596603394,0.07556984573602676,1.9735068082809448,0.14420568943023682,0.7097200155258179,0.6715856194496155,0.8793808817863464,0.8793808817863464,0.0,0.6673047542572021,0.7661375403404236,1.9724299907684326,2.3457183837890625
81_P08913_DB00181,81,DB00181,P08913,0.365243524312973,0.11431091278791428,-0.302997887134552,0.06801733374595642,1.033484935760498,0.16060449182987213,0.7247991561889648,0.6871381402015686,0.9572626352310181,0.9572626352310181,0.0,0.6666833162307739,0.7622110247612,1.9196102619171143,1.238036870956421
82_P08913_DB00183,82,DB00183,P08913,0.16660673916339874,0.1962488889694214,0.05678960680961609,0.12548628449440002,0.2764238715171814,0.26701149344444275,0.6822056174278259,0.6709180474281311,0.8350882530212402,0.8350882530212402,0.0,0.6439849734306335,0.6561062932014465,1.9661756753921509,3.5680148601531982
83_P08913_DB00184,83,DB00184,P08913,-0.1835085153579712,0.9366783499717712,-0.23793092370033264,0.9453631639480591,-0.12908609211444855,0.9279935359954834,0.7221619486808777,0.6734424829483032,0.9751712679862976,0.9751712679862976,0.0,0.6589095592498779,0.7760549783706665,1.997689127922058,0.8444983959197998
84_P10635_DB00014,84,DB00014,P10635,-0.8864498138427734,0.5925727486610413,-0.500706672668457,0.6034405827522278,-1.2721929550170898,0.5817049145698547,0.9088438153266907,0.9376608729362488,0.9387243390083313,0.9387243390083313,0.0,0.9013736248016357,0.8040922284126282,0.5523341298103333,1.4358718395233154
85_P10635_DB00035,85,DB00035,P10635,-0.1436348259449005,0.16437233984470367,0.5997516512870789,0.08284096419811249,-0.8870213031768799,0.24590371549129486,0.9084407091140747,0.9362543821334839,0.894393801689148,0.894393801689148,0.0,0.9119524359703064,0.8142055869102478,0.7211776971817017,2.7895615100860596
86_P10635_DB00175,86,DB00175,P10635,1.0112853050231934,0.33421388268470764,1.1243727207183838,0.29397711157798767,0.8981979489326477,0.3744506537914276,0.919823944568634,0.9470909237861633,0.9485050439834595,0.9485050439834595,0.0,0.9126536250114441,0.8752127885818481,0.44136843085289,1.2833751440048218
87_P10635_DB00178,87,DB00178,P10635,1.0877281427383423,0.14653876423835754,1.6200413703918457,0.10026413202285767,0.5554148554801941,0.19281341135501862,0.9394454956054688,0.948907196521759,0.9433085322380066,0.9433085322380066,0.0,0.9384797215461731,0.9133608937263489,0.4528333246707916,1.4898605346679688
88_P10635_DB00181,88,DB00181,P10635,1.3339396715164185,0.3076905310153961,1.2260773181915283,0.31364747881889343,1.4418020248413086,0.3017335832118988,0.9265543818473816,0.9533799886703491,0.9311420321464539,0.9311420321464539,0.0,0.9254075288772583,0.8655919432640076,0.39068925380706787,1.628717303276062
89_P10635_DB00183,89,DB00183,P10635,0.6456438302993774,0.2489495873451233,0.3517868220806122,0.14983080327510834,0.9395008087158203,0.34806838631629944,0.9148702621459961,0.932011067867279,0.9135259985923767,0.9135259985923767,0.0,0.9152063131332397,0.8462136387825012,0.6390405297279358,2.43062686920166
